Individuals,Evolved Fitness,Mean Fitness,Sd fitness
"[ 4.33235257  2.78689096 -2.33316921  0.32829004  0.75158602 -1.01019156
  3.51682315 -2.02407116  2.68478347 -0.65646375  2.97703922  0.59833916
 -2.34694113  4.13557461 -3.03578018 -4.89326374 -1.86099718  3.76439954
 -4.01958344 -4.51772016  1.28103127  4.721509    1.22915819 -5.62447398
  2.42396524  3.66046095 -0.69937712  2.13266825 -0.91985369 -3.9167071
  3.64679695  1.09667923  3.53996488  0.90606943  4.32737306  2.3355492
 -1.16580641 -1.1059046   6.03890442  4.63949331 -4.03192743  1.50839548
 -1.57793327  0.59303979  2.01361819 -1.35324211 -3.64938708 -1.18012519
  7.15800153 -1.45505544  4.21662731 -2.65120324  0.36447809  1.29078275
  1.18721862 -1.67274085  1.71314063  0.67051148 -0.66225388  1.15834102
 -2.70185787  3.52710162 -2.97239156  1.09608768  2.62231035  6.37246532
 -1.4658687   0.02639364  2.65136486  4.01670576 -7.26111868  2.27773515
  1.74878198 -0.60155591  1.27701302  1.56880528  2.56767925  1.43563994
 -3.33376113 -0.37723998  3.15971576  2.120326   -1.87437754  2.06285681
 -1.36276023  5.30487453 -3.1165744  -1.70376901 -2.20508237  1.50807955
 -0.8119229   2.30441013 -3.72764465 -0.2825976  -1.16703341 -0.02887101
 -1.06761659  6.44768935  4.28011138  0.27919602 -3.80110789 -2.67711796
 -2.83862217 -4.45731056  3.78971985 -1.88392657 -1.80565212  1.34349051
  0.86723767  0.59963404  4.59381668  0.96653734  0.39083011 -5.53289389
  0.60620204  4.24875085 -7.57523273 -1.38234654  0.28093231 -5.29499159
  0.86788162  3.13282154 -2.31460632  0.71511637  1.39515674 -0.96933616
  1.26972828  0.41538197  6.03456089 -0.92502909 -3.97835535  2.59276171
  2.03134412 -1.63235324  0.35920396 -5.0069139   6.25958692 -5.245683
  0.4600602  -4.69592411  0.04062035 -1.45273164  1.6193271  -1.78820944
  1.57205701 -9.28444476 -0.88624236 -1.5882721   1.4528145  -2.13798303
  4.55583824 -1.07290484 -1.72405658  2.73860204  2.52801546  8.63644545
 -6.05054903 -0.49045117  2.78945569 -5.31940639 -1.65104306  0.18441908
 -6.25977853  2.0073693   1.04769304  1.52906123  4.80333468  1.43718064
  4.13016983  1.54692389 -3.27127131 -1.85827764 -4.76442281 -4.08462339
 -2.26557039 -6.13718797 -1.02583081 -6.40085526 -7.20784221 -4.43792991
 -5.90043242 -4.14036313 -0.67712684  2.8365883  -2.43942129  2.01165297
  0.77417218  5.58458925  3.24731829  1.3452196  -0.7212162   1.12265551
  5.23108283 -3.42091215 -2.50571349  3.52698917 -1.0386298   2.27086444
  1.40842369  7.69179072  3.81622963 -3.72109603  4.19052028  0.04548194
  1.38094866  5.82207689  1.44981847 -1.0881708   0.59138622 -0.05896183
  1.41879065  8.25690559  2.10814953  4.23300225  2.46634901  1.609596
 -2.23580077  0.30367465  0.67757469  3.92148746 -1.07295451  2.04425657
 -1.20716184  3.00474492  4.09865108 -1.93012761 -5.79878949 -0.9964214
  5.04221043 -1.37680001  3.55274274  0.98328592  3.15566537  1.41292526
  0.82950737 -1.14359406  0.44217882  0.54660796 -1.23159942  4.14229353
 -4.90273967  2.20665725  1.67612868 -0.56389992  4.12151091  2.12934098
 -1.8635082  -3.13659347 -1.94548726 -5.57117262 -2.33858599  0.50930435
 -2.23965739  2.4643275   1.12316516  2.04642966 -0.36564141  2.81139558
  6.29568206  2.03128543 -1.2574208   4.97242202 -4.96696015  1.09830254
  2.374364  ]","[57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 57.62521284692929, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 66.06920500480955, 67.48864518969323, 67.48864518969323, 67.48864518969323, 67.48864518969323, 67.48864518969323, 67.48864518969323, 68.1093177667038, 68.1093177667038, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 70.89961592792936, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494, 71.45565717393494]","[14.974636003402168, 18.657515880350406, 22.37361645767538, 23.5234669923754, 25.402933742493605, 26.351214452044744, 27.62049543784817, 27.78620998787549, 28.73656245594658, 29.424720032308677, 29.608072867668966, 34.00915678870908, 37.31817591677278, 38.10118332098501, 39.09916020082094, 36.561211692268714, 37.25562283305327, 40.722256641388874, 40.62644153849823, 42.47852906888651, 41.69748429032139, 41.69404418830658, 41.78650836175042, 42.51699371556797, 42.72774928379422, 44.20376077012147, 44.25263192398061, 46.04279173751078, 45.950934617954275, 45.9532216082079, 46.630231504517376, 47.9925431596289, 49.608198817178824, 49.391416943841335, 50.4143428947704, 49.89969069669779, 48.57798802547703, 50.301767507741054, 50.77239052260598, 51.23981880191095, 50.934488846226834, 51.15817552906465, 51.988274109789174, 52.169915986544154, 52.52077276333385, 53.14103308614881, 53.15677904221695, 52.7792613648211, 51.79366926982906, 51.13071189036136, 52.0303495475561, 50.00911835202487, 50.66739027745864, 52.45491968249725, 52.25528550673561, 51.301115288635465, 53.052124679288326, 53.53577754907663, 53.920297861095385, 55.821522612006085, 55.43426960890838, 56.052631688832705, 55.59458135294818, 56.16326858770406, 56.4813492350303, 55.68828340284544, 56.869097384958735, 55.97159315599259, 56.5810106556049, 57.472569371589486, 58.159329082365815, 59.35705217235156, 58.976364826505794, 59.06129073653278, 59.964312511913214, 59.00501932858129, 59.15348089578638, 60.02865646863996, 59.25866979193132, 60.174258385422725, 58.979412584387376, 60.63931527634571, 59.6812609652298, 60.91965780823185, 60.25109003402995, 60.16147799487748, 60.16237905549642, 60.501031368479765, 60.45391236138743, 61.56692404045439, 60.03954668453389, 60.80761886275569, 61.39034059569986, 61.1176989069528, 60.893348341237235, 62.38868880294104, 61.60112619899861, 61.398900831478606, 61.32497561789242, 61.3220947986767, 60.59238546399421]","[22.784391754420053, 23.96496705732494, 24.95552790336502, 26.13158467233267, 26.367463077816172, 26.21264707016837, 26.388613101560573, 26.306578851696717, 25.409064425877734, 25.54184837511305, 25.595419993047372, 25.28685317382031, 24.377103444207368, 24.22095753440876, 24.09132252605593, 25.20175424229549, 24.974551653592886, 24.08731976526927, 24.880069529212005, 24.773440890052186, 24.818477660609364, 24.567944593805024, 25.003911009029146, 25.214204052854857, 25.353585891558332, 25.461529197640647, 26.07592032491537, 25.53869195001584, 25.72097210523339, 26.151788265476476, 25.64193022695626, 25.65932340965903, 24.818050778074195, 25.267292125156395, 24.988605211255326, 24.90511396077738, 26.037607421661043, 25.06563586195325, 25.021352742491718, 26.127734015168517, 26.505647875032846, 26.448464509097, 24.859169725806705, 25.04090193249312, 24.544791019187702, 24.054168349959518, 25.13084826302687, 24.909213680654364, 25.423681184813763, 25.45601170772665, 25.597512663269253, 26.330153676637252, 26.357620844718955, 25.085255938268556, 25.275596494153472, 25.58868672274445, 24.547459515428073, 25.388446499038686, 24.967264703833973, 24.779630214756104, 24.69321262071399, 23.8433181217838, 24.71899652718312, 24.01304041884888, 25.074986333334728, 25.681994906606306, 25.472481420475553, 26.550089963724414, 25.533100129494414, 24.815230915083, 24.72770307276085, 24.255322524494307, 24.452129931977627, 25.146863914235215, 24.10740290894568, 25.307828213869016, 24.63478523914371, 24.195053209058706, 24.081235812179848, 23.806605283103725, 24.812910046525452, 22.751876328717458, 24.089823807180647, 23.26489074483996, 24.05625228498874, 23.28832678181665, 23.441107452363692, 23.028412579101715, 23.187748279178468, 22.971768494447883, 23.714910883137716, 23.75883886503349, 23.695888736818876, 24.356762338410324, 23.455218462262707, 23.310751808625803, 24.510590604580663, 24.705203435804272, 25.07997370457232, 25.29660090153978, 25.1203178611981]"
"[ 1.09604308e+00  6.15486441e-01  5.81328047e+00  4.79053733e+00
  2.91321305e+00  4.47201234e+00  7.12107630e+00  1.95851593e+00
  7.06866459e+00 -2.28833587e-01  2.20170804e-01  1.09408469e+00
 -6.04621418e+00 -2.49761529e+00 -1.42591712e+00  8.55419188e-01
 -3.66540799e+00  2.21530331e+00 -3.45959796e+00  4.43974058e+00
  1.80471879e+00 -4.14218276e-01  2.97974196e+00  9.03705408e-01
  1.54788219e+00 -2.65887872e+00  7.17170333e-01 -6.98706488e+00
  4.81490612e+00  3.65437784e+00  4.09286765e-01 -2.93796706e-01
 -9.69440648e-01  1.99315929e+00  2.25319024e+00  1.13742807e+00
 -2.79175686e+00  9.87093772e-01  2.83704932e+00  1.69383136e+00
  5.21092019e+00  1.21741680e+00  1.99035609e-01  2.37299524e+00
  3.08985571e+00 -4.09119693e+00  2.96137658e+00 -5.22908952e+00
 -3.12832661e+00 -8.52869492e-01  5.17610480e+00 -5.09488330e+00
  2.93394796e+00 -2.93870716e+00 -8.82895423e-03  9.63124055e+00
  7.77475451e+00  2.04578556e+00 -5.48607820e-01  1.90126157e+00
 -3.68156759e-01  2.41922583e+00 -2.55465792e+00  5.90219241e+00
  2.55795847e+00 -2.33392806e+00  3.54774532e+00  3.03919677e+00
  5.08405956e+00 -1.46209482e+00  1.17800995e+00 -1.64087141e+00
 -1.04879161e+01  6.02081578e+00  2.34871253e+00 -3.10143796e+00
  6.49789095e+00 -2.78570421e+00 -3.66724054e-03  1.99197056e+00
  2.97314835e+00  3.89746307e+00  3.15072170e+00 -3.47228978e-01
 -2.02226828e+00 -2.28841993e+00  5.46594560e+00 -9.27214689e+00
  4.20817325e+00  5.61209398e+00  5.68726127e+00 -4.47345215e+00
  7.84716992e+00 -1.25593616e+00  2.02689320e+00  7.22216928e+00
  4.20875199e+00 -2.27557973e+00 -9.17639180e-02 -7.15959067e-01
  9.94455334e-01 -1.30501136e+00  4.19346065e+00  5.42168918e+00
  4.80953085e+00 -3.45937897e+00  5.05448671e+00 -2.85198462e+00
  4.25958316e+00 -1.87292961e+00 -5.38352584e+00  2.22434242e+00
  1.02167232e+00  3.60979613e+00  1.38837463e+00 -1.08302227e-01
 -1.66484712e+00 -4.31796753e+00  4.32873043e+00  3.62222080e+00
 -4.27062968e+00 -3.78017091e+00  5.66360036e+00 -7.60581688e-01
 -6.53204655e+00 -1.81729237e+00 -3.34398045e+00 -3.68413104e+00
 -3.06889606e-01 -4.26999823e+00  1.58844637e-01  2.65099810e+00
 -2.44460394e-01  3.19640003e+00 -1.31035194e+00 -4.94807385e+00
  5.68237371e+00  5.37465219e+00 -1.11154249e+00  5.65780906e+00
 -4.76299082e+00 -7.95680130e+00  1.83297796e+00 -9.14746447e-01
  7.33115144e-01 -6.12180763e-01  1.03578857e+01 -4.36984055e+00
  1.29732684e+00  4.19771110e+00 -4.15214266e+00  6.60934648e+00
 -2.29845055e+00 -9.83713679e-01 -4.82626579e-01  4.60439025e+00
  6.52343018e-02 -3.18279820e+00  5.11660272e-01 -2.30806634e+00
  7.21199448e+00  4.83612389e+00  2.62818458e+00  8.06448482e-01
  7.33693808e+00 -6.24926839e-01  1.14249495e+01  1.91324278e+00
  1.16777528e+00 -8.12388978e-01 -8.58489817e-01  1.23273217e+00
 -4.34969893e+00  1.24076388e+00  1.61294756e+00 -1.56855169e+00
 -2.30282133e+00  8.13196371e+00 -3.43961880e-01 -2.04153466e-01
  2.62991633e+00  4.05144560e+00  3.65354324e-01  1.17520397e+00
  5.02369281e+00 -1.17967781e+00  2.56917308e+00 -1.23885507e+00
 -3.35920197e+00 -4.13092133e-01 -3.70825584e+00  3.48805075e+00
 -8.35599165e-01  2.41277630e+00  6.45634525e+00  4.36869038e+00
 -2.67290154e+00  1.38155625e+00  2.99613338e+00  4.78692412e+00
  9.35710183e-01  5.83463359e+00  6.45295741e-01  4.47187327e-01
  9.34722842e+00 -5.16785611e+00 -6.20143936e-01  8.45541126e-01
 -3.12073616e+00 -3.09485508e+00 -4.02331693e+00 -1.62215408e+00
  1.87240561e+00 -5.10418877e-01 -9.67416709e+00  7.83033510e+00
 -1.91871192e+00 -2.81770222e+00 -3.81866672e+00 -1.00182978e+00
  2.29591820e+00 -6.28480511e-01 -6.32412157e-01  2.06781014e+00
  5.53374314e+00  1.27455796e+00  4.17477116e-01  5.65459242e+00
  6.55859037e+00 -3.85934847e-01 -2.38437502e+00  2.25199633e+00
  3.34449036e+00  5.45645910e+00  2.07008055e+00 -4.10917152e+00
 -2.58898237e+00  4.82098626e+00  6.84190833e+00  2.59369466e+00
 -4.78090195e-01 -4.35356362e+00 -1.23411383e+00  3.79213351e+00
  1.20543215e-02 -4.23392814e+00 -1.29376841e+00  4.88777149e+00
 -1.78072954e+00  2.37886566e+00 -2.59132263e-02 -1.71269065e+00
 -4.83042759e+00  7.77355677e+00  2.17874676e+00 -4.55875945e+00
  2.07347431e+00 -4.72383736e+00 -3.08134049e+00  6.81098077e+00
  2.47988464e+00  3.78319204e+00 -6.29001680e-01  9.11364740e+00
 -2.70019059e+00]","[9.546036111854942, 46.69105691258335, 46.69105691258335, 46.69105691258335, 46.69105691258335, 46.69105691258335, 46.69105691258335, 46.69105691258335, 55.22786565131565, 55.22786565131565, 55.22786565131565, 55.22786565131565, 55.22786565131565, 60.52312285221845, 60.52312285221845, 60.52312285221845, 60.52312285221845, 60.52312285221845, 60.52312285221845, 60.52312285221845, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 60.78570219724461, 61.0754486745711, 61.0754486745711, 61.0754486745711, 63.62638778358005, 63.62638778358005, 63.62638778358005, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 67.46877280653506, 69.51667153537814, 69.51667153537814, 69.51667153537814, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.0911437940059, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.25792772038982, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 72.60327210661576, 75.32965073776366, 75.60084399123707, 75.60084399123707, 75.60084399123707, 75.60084399123707, 75.60084399123707, 75.60084399123707, 75.60084399123707, 75.60084399123707]","[16.52715917465006, 17.020451931426592, 17.215982169896325, 19.654039163982876, 23.67467234017803, 25.77321899080732, 28.603312743368168, 30.783886909370384, 30.38327903060813, 30.75422263138676, 32.14464877790364, 35.32554797985446, 37.04158305808833, 38.138607353149276, 36.600741759345404, 35.39541164081156, 36.74684869352666, 38.94408516263657, 39.72691129210811, 40.37598252718184, 40.02406993392642, 39.842865789414525, 40.64833369093271, 38.80990224693113, 41.82171682235094, 40.738989690184766, 39.63628502934219, 41.81246394541132, 42.59952728872561, 43.00424658082723, 43.14485715902032, 43.308420180545546, 44.23409480430879, 45.96351461172942, 46.29685646172389, 46.535136479954, 47.55695367713272, 47.03106300974927, 46.575776951081565, 49.27944243750191, 50.09588077795428, 50.308802932908485, 50.59080814022524, 51.14814839902802, 50.89698482406093, 51.62324927578944, 50.678092815513594, 50.05099766626203, 50.97937977067096, 52.47285003399149, 53.98536878077445, 53.39289883507341, 52.47236818052292, 53.254586856118124, 53.185664410628235, 52.19830211739232, 52.70430710611641, 52.46470604913868, 53.60701194898351, 54.18115715999431, 55.59082088167745, 55.313310225117114, 53.904854495296405, 54.727035688700234, 53.021520717355855, 54.6063628175364, 54.53104546580722, 53.53774715898955, 52.9026442112463, 52.611940064582285, 55.056265527602235, 54.93048107529759, 54.618366743942396, 56.53328413804811, 56.64377481933454, 55.88761982931149, 56.06484594901832, 55.051092167336094, 53.20340680589482, 53.733132967857685, 56.75155335987638, 56.34184964730204, 55.32164556345269, 56.654788701749666, 58.51342300284612, 56.305712276010254, 57.14005224866265, 56.84751853144613, 56.479304541348675, 56.52677365582429, 54.658437980983436, 55.295979031938984, 57.806896018614545, 57.47444277348839, 57.36768884318904, 58.16664870919427, 58.17299822903997, 58.11088645559481, 58.55960301690125, 59.40066610023954, 58.51358002416795]","[24.49318707712229, 24.304365850442487, 23.763626957978733, 24.027125016001232, 25.924572402297372, 25.344302776436002, 24.819930148236374, 25.166122246263726, 25.4179548650365, 25.560093378646865, 25.982527262043725, 25.145051073228785, 24.54349305429571, 24.333740828603325, 25.647837764380856, 25.628856690299138, 25.175711605999417, 24.424679782280222, 24.28232785385821, 24.237180461453345, 24.536925279489576, 24.419733037644068, 24.512008579906514, 25.333616262302083, 23.595992976983833, 23.841098940364073, 24.823445322512605, 23.319145121444645, 22.46477844779655, 23.9245582894175, 24.302921535045613, 23.7869763552823, 24.86461622287719, 24.66168738125941, 24.652028004435202, 25.804542367097408, 24.936969558898134, 25.512783164542135, 26.54469059171095, 25.349872278387302, 24.960141839283942, 24.52575574722496, 24.333496329186552, 24.054697482036335, 24.8534209103037, 24.756599752438877, 24.8951366338116, 25.335110362054063, 25.275391678062757, 24.12136872912535, 22.857623291578314, 23.713088986050572, 25.61475911528869, 23.682950680354644, 22.982483606046436, 24.516620670027297, 24.813876801720667, 24.730679093757583, 24.101552569433103, 22.943536252312708, 22.703270058999255, 22.74313748514036, 24.686846334536952, 23.333725189360678, 25.19633567471319, 23.324325621597655, 24.3821277262696, 25.453037784457262, 25.228012534438434, 25.164546645932166, 23.121679835952655, 24.461542544807244, 23.699060691852452, 22.385362860137185, 21.83122253249754, 23.000426571115117, 23.123952525979035, 23.406610526281092, 25.73023885844119, 25.175993544739253, 22.981501451557477, 23.83526661506193, 24.265856143390124, 23.495045679244257, 22.460115837275687, 23.476811940440225, 23.11716104849084, 23.390350600493985, 22.48794741716733, 22.658080921333788, 23.56793867207956, 23.86350956669851, 22.05196799662421, 22.610052049536925, 22.62313546495324, 21.58200070897144, 21.887262390871545, 22.095399603189296, 21.689448319506624, 21.253054881901754, 21.668369987247235]"
