Individuals,Evolved Fitness,Mean Fitness,Sd fitness
"[ 1.05941130e+00  8.50475821e-01  1.18049635e+01  2.34153828e+00
 -7.98270031e+00  8.39876702e+00 -2.38422035e+00  5.40747664e+00
  5.85552385e+00 -2.50381935e+00 -3.88330959e-01 -4.20114599e+00
 -5.68159424e+00  4.93033478e+00 -2.66725342e+00 -1.16335305e+00
  4.01297966e+00 -8.38091810e+00  3.78123195e+00 -5.01819133e+00
  5.84922128e-01  2.77119744e+00 -4.56077599e-01  5.02114233e+00
  4.86337114e+00  3.56670239e+00 -2.82761253e+00  5.26666610e+00
  9.77193484e-01 -6.02576072e+00  7.35148869e-03 -8.60138697e-01
 -2.98846222e+00  7.21140967e+00 -7.79325197e-02  7.66329779e+00
  5.32953633e-01 -1.96395937e+00 -1.13318320e+00 -4.77821108e+00
  7.96199009e-01 -3.19261788e+00  9.06296267e+00  1.73935229e+00
 -8.52415543e+00  5.33041712e+00 -2.06021732e+00 -2.46936030e+00
  1.67018717e+00 -7.67762575e-01  7.34871905e+00 -5.49929966e+00
 -6.76677232e+00 -1.29440286e-01  2.42568692e+00 -6.11722216e+00
  4.92095903e+00  4.53978091e-01  4.96979540e+00 -1.23459169e+00
 -2.14022255e+00 -4.43356200e-01  2.11355423e+00  2.34200427e+00
  2.98537343e+00  2.03458215e+00 -3.31325243e+00 -1.69642450e+00
  3.75571618e+00 -2.65484082e+00 -3.39069034e+00 -1.07001407e+00
 -3.59016210e+00  5.03045483e+00  1.22922270e+00 -1.73699231e-01
 -4.76813225e+00 -4.93985883e-01 -2.59799192e+00 -2.63360879e+00
  3.20353789e+00  1.25844188e+00  5.23239493e+00 -1.14611302e-01
 -2.14786096e-02  1.47920739e+00 -6.82338834e+00 -4.60719921e-01
 -2.58441728e+00 -9.81887979e-01  1.20034175e+00  2.55572507e+00
  3.55819941e-01  9.12178160e-01 -2.77563517e+00 -1.31743290e+00
  5.82602336e+00  7.16438142e+00 -2.96107366e+00 -9.95132903e-01
 -4.13416591e+00  1.29722124e-01 -3.85924127e-01 -2.87691735e+00
  1.32490028e+00  1.68985129e-01  1.74116911e+00  1.42885071e+00
 -9.53207932e-01  8.02867429e+00 -7.79952101e-01 -1.56331261e+00
  6.44246076e-01  2.34072564e+00  5.35538477e+00 -7.54057955e+00
  1.77448894e+00  4.49488337e-01  4.10089822e-01  2.40671433e-01
 -2.30463358e+00  1.54774230e+00 -7.35627812e-01  2.06996247e+00
 -1.08941507e+00  1.08143400e+00  1.08853128e+00 -4.85065445e+00
 -3.25982441e+00  4.67703177e+00 -3.78087467e+00  1.89772612e+00
 -7.83003020e-01 -1.91058032e+00 -1.81094531e+00 -5.42309570e+00
  1.68420644e+00  3.06427622e+00  4.77298316e+00 -6.55724100e+00
 -7.38190144e-01 -4.42413319e+00  3.65746682e+00 -2.46508055e+00
  2.30030962e-01  7.51929303e-01 -8.85234536e-01  1.75361306e+00
 -6.67789342e+00  2.61947571e+00  8.78915970e-01  2.71511739e+00
  1.52345717e+00  1.00864392e+00 -2.18945307e+00 -1.57680479e+00
  3.70993341e+00 -3.79463573e+00 -4.75333088e+00  1.55166968e+00
  8.67077602e+00 -2.82988062e+00 -1.64363678e+00  3.03230583e+00
  1.72787199e+00 -1.96200894e+00 -1.41299799e+00  6.49841815e+00
 -6.12646875e-01 -8.39879751e-01 -2.63410192e+00  3.52966115e+00
 -2.74738690e+00 -4.92920224e+00 -1.90217693e+00  5.43359601e+00
 -3.39522277e+00  7.73223414e-01  1.46412537e+00 -5.08315434e+00
 -3.66348759e+00  8.12046690e-01 -3.22040278e-01 -1.80432646e+00
 -5.67128177e+00 -1.58727102e+00  7.21898712e+00  8.56204231e-01
 -2.79388382e+00 -4.63732558e+00 -2.13660413e+00  5.94125729e-01
 -6.01871103e+00  4.84423772e-01  8.79803428e-01  2.79274499e+00
 -1.74224102e+00 -1.10862726e+01 -4.47198652e-01  2.90140987e+00
 -2.84678035e+00 -2.77808634e+00  4.77184950e+00 -1.85236786e+00
  1.84737692e+00  6.88901746e+00  5.77402932e+00  2.15884540e+00
  3.36383220e+00 -1.64190648e+00  8.64661309e+00 -2.67565503e+00
  7.17499404e+00  5.23491281e+00  6.14944125e-01 -6.05264088e-01
 -2.20148800e+00 -6.96486411e+00  1.48441226e+00 -3.96166943e-01
  3.16604569e+00  4.08065568e+00 -1.62271558e+00  3.95194427e-01
 -8.48876394e+00 -2.65766896e+00  1.30485469e+00  5.72143139e+00
 -2.01520687e+00 -2.06117961e+00 -8.12944024e+00 -1.96032598e+00
  3.02861403e+00 -1.39190871e+00 -3.79578756e+00 -2.69694856e+00
 -1.30980748e+00  3.75658699e+00  5.70871379e+00 -3.56616313e-01
 -8.92275124e-01  5.94913259e-01  1.26853601e-01  3.70021401e+00
  1.80539201e+00 -1.39412624e+00 -5.91893294e+00 -9.85014625e-01
  8.42153183e+00 -3.27955842e+00 -2.21168222e+00 -4.27744928e+00
  2.56491183e+00 -7.00988204e+00 -4.05879885e+00 -4.87106562e+00
  4.74123527e+00 -3.26026271e-01 -8.59681430e+00 -5.05302711e+00
  2.17730603e+00 -3.67552848e+00  2.22408281e+00 -4.61769879e+00
 -3.92370278e+00]","[24.150339063939466, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 82.13381994661184, 85.067108892686, 85.067108892686, 85.067108892686, 85.067108892686, 85.067108892686, 85.067108892686, 85.067108892686, 86.31646450379306, 88.28690921115795, 88.28690921115795, 88.28690921115795, 88.28690921115795, 88.28690921115795, 88.28690921115795, 88.28690921115795, 88.28690921115795, 89.61934368755259, 89.61934368755259, 89.61934368755259, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.09079400880479, 90.28991832405472, 90.28991832405472, 90.28991832405472, 90.28991832405472, 90.28991832405472, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381, 90.68866809379381]","[29.90874781743001, 33.89217851450916, 33.444306278698775, 37.39856185843805, 36.740514344958555, 39.2337641004851, 41.47160087856364, 40.45685826399063, 40.75455338231891, 42.88547937712644, 45.257978381948085, 51.07198162748955, 51.07630245533967, 56.79616166153775, 61.235087541656725, 57.429689873478694, 58.8386711730669, 61.562708556062155, 63.58744407604996, 64.94569837277386, 66.65079449661985, 69.74953565801597, 69.52458657624213, 71.12805599127141, 72.36194470030563, 74.86120238136462, 75.53444552191769, 76.50267222979048, 72.92242249569867, 71.91943755257296, 76.31412538325593, 75.10269447432619, 72.91079630563696, 74.24236100671355, 74.05135728198094, 75.2955339003863, 76.30913520763649, 75.52075957029321, 74.64282628394544, 73.84565979116176, 76.19181221102046, 77.50227144968035, 76.40657798726903, 75.18727463900218, 76.7574552976229, 75.63696438138722, 78.20531076453307, 75.3477919836707, 75.56938945892819, 76.86463709181493, 76.9819021568558, 77.5041299044796, 77.59150271491632, 79.08222781732788, 77.65811740871794, 76.19563541406502, 78.31740290353783, 77.6448566051611, 76.64142966082287, 77.94212382468565, 77.20678683799783, 77.6500149046435, 78.81174619420432, 79.3718098236056, 80.53924276204395, 81.1327307504928, 81.56424055196905, 82.47963995463542, 83.55867439074245, 84.16834211904569, 84.45519949000001, 84.54955747814732, 84.4072007691059, 85.66542861609541, 86.86819031668016, 86.18772278284794, 87.21492798517636, 87.70837138701049, 87.46763954177172, 87.03449557747206, 87.7804435307646, 87.13446542356581, 85.91670381139058, 86.45215963623065, 86.65167364082518, 85.06871463385305, 87.11732758316428, 87.06535374301518, 88.33242176773575, 86.89111079052702, 84.78895946727611, 85.27240366761583, 86.15831406115707, 87.47692325454547, 88.12549967822238, 87.43951276601506, 85.14925335619628, 86.63873439920859, 86.13260931728475, 86.60087429528741, 87.5580401299457]","[33.642906013895995, 33.97727816423727, 34.837034809948406, 34.21894009535959, 33.95385465496199, 33.776867304573045, 34.078730489502455, 33.87025909475152, 33.64764713518092, 32.148359047753424, 31.926210903092116, 30.026348930515983, 31.73126569221724, 28.925245594748837, 26.23182172586249, 29.23863097865457, 28.25520751271469, 26.784159502009402, 26.17824713684622, 26.32385200252548, 25.512072176941405, 22.568860553907275, 24.24582819538108, 22.963251170569123, 21.21630063650214, 18.898650428766377, 19.301548680060403, 18.839438844316145, 24.233304498972192, 25.01182843367424, 19.356424771204562, 21.426546392446113, 24.58899907870447, 21.861933868221172, 21.81495303128852, 20.434119522062097, 19.414760987086154, 20.933702867911062, 22.227880254514584, 21.932932431690965, 18.810189696310786, 16.866700637387375, 19.373115398004366, 21.495463971134154, 19.000510163699104, 19.816775542665344, 15.923972179869923, 19.90838158156895, 19.825098864170116, 18.510709519670716, 18.013418631312298, 18.19133499504965, 17.93869347376169, 15.317431118947946, 18.768019221960742, 21.059990123519004, 17.380495829105175, 18.136553053076124, 19.883088998933253, 17.449130166464787, 19.004114303428967, 19.509775988106245, 17.35770245228802, 16.62394072035864, 14.660563429107956, 14.32956909313822, 13.826865891829499, 12.935703989810582, 12.73239066728308, 14.252697846437798, 13.74397484370939, 14.201588885709421, 15.2160591352359, 12.796089556532936, 9.469818387571413, 10.94827602602155, 9.858798020549397, 8.098926840551455, 9.989683811296787, 10.94084411737897, 8.571194137437878, 8.838755941868166, 13.384925967838928, 12.234282288049824, 11.558952933533323, 14.847107917343331, 10.796637172674743, 10.244286978913896, 5.683828527956316, 11.821335842977213, 15.901553228478083, 15.599782822358579, 12.314710818090688, 9.083407496866547, 6.978615568218082, 9.308853776307119, 15.775519419907607, 12.396390315871052, 12.891902193888294, 11.494426742757502, 8.972634020046508]"
"[  2.42683444  -5.72889276  -3.00627793   1.66751127   2.79849716
  -3.55220258  -3.41927726  -4.99400651   3.43263528  -1.88329677
  -3.48810053   2.16699766  -7.04067878  -2.23605091  -1.16321736
  -0.78645848   0.97454961   2.98861464  -0.90471547   1.33429614
  -0.10857414  -3.08827971   3.7632259    4.75147919  -5.45837187
   1.49784532   0.19016361  -3.94858459  -5.33499798   1.00524838
  -3.97507302  -3.01162509   1.25014601   4.99293533  -2.53138807
   0.46681956  -0.67012862  -2.81720719  -3.77830759  -5.79970698
  -7.88900753  -0.70790133   3.2285615   -0.83932243  -2.87932815
  -3.46663016  -1.06508983  -6.31485731  -3.48093943  -1.43154141
   4.37853922   3.17459857   5.49419918  -0.44845266  -1.76845638
  -1.79999823  -5.22058048  -4.53563067   1.63732899   1.22550767
  -0.4558821   -1.80737299   2.31007893   5.22223808   3.45094673
  -1.17997998   1.00352981   1.53875389   1.73602324  -3.4367611
  -2.74886081  -2.21613107   1.44264666   8.11819445   2.51098067
   4.29767887  -6.33388416   3.81143211   7.82404518   0.5676685
  -0.5998062    0.29394262  -2.32487814  -0.37137257  -4.88372992
   0.43874689  -1.71014375   5.63117064  -3.55905548  -0.3432057
   1.65052195  -6.37186753  -9.84342218   1.42238388   2.57191151
  -3.40448408  -2.84818218  -0.75213163  -3.41698119  -2.70257608
  -1.31537973   3.51775047  -6.89818519   2.91140291   5.97408201
  -2.23444661  -0.77480514  -0.54235002   2.59600761   4.63922752
   2.71924388   2.90474839   1.0734038    3.86552847   0.15571493
  -0.57081867  -0.34799404   4.78556375  -0.52179726  -0.28412385
   1.49746926  -1.32857461   1.15444586  -3.28452972   1.12531541
  -1.9057226    5.82247849  -5.79957177  -3.42632133  -2.57156123
   2.32848203   0.52683896  -3.46416844  -0.60562602   2.7455067
  -3.45809684   3.30639665   4.27045477  -0.35505822   3.75803206
   0.20399317  -2.50397132   2.29286907   2.19618638   1.3225222
   1.77577257   0.31958747   3.85850803   7.22786767   0.49504475
   3.21126321  -1.57232242  -2.14818899   0.11883059   3.42259447
   1.86193924   2.27175431   1.12765521   2.61609209   0.13275751
   0.09674155   0.08177369  -1.7226967    0.08163056   2.62399338
  -1.77895118   1.09525398   2.41518751  -0.95954885  -4.73878741
  -1.25804209  -0.70169037  -2.26287162  -1.97341716   3.41141065
  -8.60846984  -1.1130572   -5.84972066   0.81705174  -3.33940887
  -3.39324758  -1.96803742  -0.33447635   0.11434716   0.77451713
   3.8858962    2.844023     1.65004438  -0.83867223   1.57135029
   1.69327617   1.97044805  -2.3745525    2.03841562  -4.06172009
   5.68905734   0.06139155  -3.8887647    2.11454972   1.43815952
   5.13672623   4.18544475  -3.98139537  -4.83662293   2.94418861
   0.61432235   0.42089794  -2.98603699  -0.92887965   1.65204602
  -5.57434164   1.76883019  -3.7322799    1.32178606   2.55311013
   1.868971     1.38289026   4.69329212  -0.26073826  -4.62062884
  -2.86839102   0.47144276  -2.95516233   3.47740029   3.14739808
  -4.03938047   0.60639572   4.39886648   0.50735779   0.78713555
  -7.00537311  -2.63234483   4.33221825   1.1479516  -10.24061177
  -3.49531747   1.02002012  -0.22352728   3.41854145   1.4364739
  -3.37787451  -5.01718431  -2.51183618   3.88933589  -5.10761876
  -0.92516065   1.40772481   3.70370756   4.02841304   6.43619751
  -1.52350662  -1.50751711   0.6299725   -0.3887917   -0.46534872
   2.53360243  -6.83448577  -3.03226473   2.96903449  -5.2228706
  -0.26650302   2.84369935  -6.24941152  -2.55351414   0.06491255]","[31.63358603351634, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 78.58370131845513, 79.21540300378086, 79.21540300378086, 79.38915466265631, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.61175787828792, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 88.89219984805504, 89.43326847191231, 89.43326847191231, 89.43326847191231, 89.43326847191231, 89.43326847191231, 89.43326847191231, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 89.85145429113724, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429, 90.69069880913429]","[33.27235478672926, 34.16205137551347, 37.47434367253213, 37.72773879695661, 39.7621800652161, 40.64829162351577, 44.2708346336845, 42.45267684835104, 44.603386466255685, 47.13185733939092, 49.10491000205837, 49.83361981195163, 52.89148099384836, 56.233344441528935, 55.80119622396269, 57.7335411419129, 61.12176550238024, 62.83206171695579, 63.97510946536565, 64.40776664197925, 64.99486811511815, 65.78399135157788, 66.3995579290286, 68.38164325088064, 68.08797129288273, 69.69381043777577, 69.96380426636661, 71.4546675446597, 74.07673047733029, 75.12293207031544, 75.28317274971342, 75.08931987324394, 75.24479107182029, 73.41105636710944, 73.92236178110176, 74.91650532417725, 74.94540885198114, 76.07701892675482, 77.59586352792749, 77.16495917767028, 76.68117903994828, 76.26601701084661, 75.7185530948449, 76.8005621387254, 78.10639715667408, 76.39666269868788, 75.69990910277639, 76.98719188267368, 77.41142216514521, 75.84605157123535, 74.08601977705116, 76.91367041543823, 77.95054501373603, 79.79049926719036, 78.88580858516028, 78.85897957779372, 78.59045275927204, 79.21912186388288, 78.1520859968504, 78.61169116618252, 77.86946792131936, 79.6411877011608, 81.63875873081028, 81.4580500590223, 80.84796598529064, 78.9889250704468, 79.58811378541832, 78.38444512346757, 79.81397003861218, 79.35883226210679, 81.77292485632742, 82.71175883885522, 81.19153604016888, 81.4600874905801, 82.08789166165178, 83.54514137907512, 83.77237377909191, 82.68637966544753, 83.2762840421817, 83.67231573690107, 84.04348427592576, 84.84175061598253, 83.24047152444676, 84.5760561773155, 83.38396277929579, 84.67645288960392, 82.75181525221838, 84.79634236537402, 85.55495031195305, 82.72622003688139, 84.60820244513154, 83.39850524186699, 82.44252719811885, 83.95835294695036, 83.89891368150776, 81.1822818489167, 85.60847938031525, 85.3050067126999, 82.86232332225737, 85.04169910503165, 84.03783817589512]","[32.62752940709889, 32.4938047807416, 32.94146718256257, 34.66464766717191, 33.97058658364339, 33.27641529200889, 31.243341851892282, 32.102989217101374, 32.122137453035016, 30.91962212430699, 31.113647737675045, 30.525451760759996, 28.92839027201698, 28.366980684988913, 29.292872049539994, 27.989794337026886, 26.6837814300267, 26.2443833952921, 25.76167665836895, 25.502911289907598, 26.43111625437088, 27.383313391971505, 26.668286319459305, 24.910064232345047, 25.68966791719243, 23.873500160369478, 23.239753637867988, 22.15486886620957, 19.183960390460182, 18.261756555310324, 18.53781231826722, 20.48833862563497, 20.942639475622368, 22.338658470113465, 22.29687382016737, 21.652311734868025, 21.53877518897438, 19.778536296414885, 17.04157809280535, 18.239830302306867, 19.344584944438584, 20.32209536693084, 21.212724828848433, 18.94333023530762, 16.75191600990928, 19.47868264125956, 21.16623512730712, 19.517503112409294, 18.471705125581497, 20.662892656700233, 24.51441889879163, 20.65502887717427, 18.724347922247677, 14.59446963000404, 17.367866457972216, 17.644244713216754, 17.81721087193729, 16.50025244927623, 17.896141111449175, 17.363243376517808, 17.81370961860109, 17.048557025371515, 13.317867563547487, 13.381395246016082, 14.638147051667385, 19.274741974070736, 17.472575859337475, 17.685749165998896, 17.404198495705444, 18.914079704821475, 13.692773782588574, 13.118351837174256, 17.21393437555408, 16.134462778630766, 15.352434640471955, 12.490662283317056, 12.232055999006269, 14.277176135805693, 12.223846654060726, 12.46700375823703, 11.142903031301667, 10.06553916226445, 13.351753084258574, 12.374324494430157, 13.826101883394495, 11.91394389495923, 16.18419072819692, 11.631548114517008, 10.494241440814314, 17.128319552658436, 13.446433029819959, 15.697917440811121, 16.907036256072814, 13.672136475968452, 14.031037830767444, 18.08597404938471, 8.931106959670185, 11.058336244243973, 17.134986396950335, 11.922697418199448, 14.171345780209824]"
